marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date	helpful_total_ratio	review_month
US	13087574	RTSQJ47ZVQHOT	B002B8VE4U	74735317	travel smart by conair dual voltage 1875 watt hair dryer	Beauty	1	4	4	N	Y	a total bust	i would have gone with 0 stars if i had that option i gave this to my daughter for her semester in spain she said it overheated this first time she used it and has been afraid to use it again so this product was basically a complete waste of money the bad part is i got an email saying the first one i ordered wasnt coming so i ordered a second the first one came as well as the second i didnt need a blow dryer to use in the states so now i have one that cant be used and i that i dont want	2015-02-22	1	2015-02-01
US	37420501	R3DYKYW96AALFH	B000A3I2X4	235105995	revlon essentials 1875w fast dry hair dryer, rv408	Beauty	5	0	0	N	Y	five stars	fast shipping and undamaged	2015-02-22	NaN	2015-02-01
US	46672015	R3U2AIBN5XC2JW	B00092M2X2	221722169	hot tools ionic anti-static professional dryer - model # 1035 - black/purple hair dryer for unisex	Beauty	5	0	0	N	Y	great hairdryer	this hairdryer is light yet powerful my first one lasted over 15 years im hoping this one lasts as long or longer	2015-02-22	NaN	2015-02-01
US	10442816	R5D58U55ANXIR	B003V264WW	732252283	remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple	Beauty	5	0	0	N	Y	recommended	i absolutely love this hair dryer its super cute sleek and looks professional it has a lot of functions and it drys my hair fast	2015-02-21	NaN	2015-02-01
US	28305871	R2PKTX9KXF1BA0	B00JQIAUDY	888313825	andis 500-watt professional bonnet hair dryer, black (80610)	Beauty	4	1	2	N	Y	a lil nosey but is good for drying	fast dryer a lil nosey but is good for drying recommend it to anyone looking for a portable hair dryer	2015-02-21	0.5	2015-02-01
US	41218016	R3N08U8B5VI6T2	B00SKQFT4I	593915883	xtava allure 2200w professional ionic ceramic hair dryer - bring the salon to your home with this powerful and precise blow dryer - 2 speeds - 3 heat settings (ebony)	Beauty	5	0	0	N	Y	very powerful and with 3 heat settings and	very powerful and with 3 heat settings and two speed settings this has everything the pros want a very well made product that is built to last i give it the highest rating	2015-02-21	NaN	2015-02-01
US	42984903	R1HL9PW33UOCYT	B00132ZG3U	758099411	conair 1875 watt tourmaline ceramic hair dryer	Beauty	5	0	0	N	Y	good blow dryer	this works very well its my second conair and i think i will enjoy using it	2015-02-21	NaN	2015-02-01
US	17306882	R1IDV6LTUIR3HM	B0009XH6WI	197856712	andis 1600w quiet hangup hair dryer with night light	Beauty	1	0	0	N	Y	unreliable	stopped working in 5 weeks	2015-02-21	NaN	2015-02-01
US	3945114	R3MVZWNJLTES28	B00070E8IS	531479992	elchim professional 2001 classic hair dryer (colors may vary)	Beauty	4	0	0	N	Y	four stars	very good works welll	2015-02-21	NaN	2015-02-01
US	11848088	R1Z5A0N72YFMD4	B000065DJY	919751065	revlon 1875w volumizing hair dryer	Beauty	5	0	0	N	Y	five stars	nice productworks great	2015-02-21	NaN	2015-02-01
US	2649833	RFAQKRMGNBH8M	B0009XH6TG	47684938	andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)	Beauty	5	0	0	N	Y	i really needed a new dryer and im glad i picked this one	i really needed a new dryer and im glad i picked this one it has great power and i like the folding handle	2015-02-21	NaN	2015-02-01
US	51364739	R3NHYUFM750MM2	B0009XH6TG	47684938	andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)	Beauty	4	0	0	N	Y	four stars	works great	2015-02-21	NaN	2015-02-01
US	10478756	R3A1MD688R0OD5	B00070E8IS	531479992	elchim professional 2001 classic hair dryer (colors may vary)	Beauty	5	0	0	N	Y	i absolutely love this hair dryer	i absolutely love this hair dryer i did a lot of research as to what people where saying was the best hair dryer nowdays and it consistenly showed this one i love the high pressure and the different settings my hair is silky and definitely not frizzy by the end of a hair drying session	2015-02-21	NaN	2015-02-01
US	52958149	RG0Q37312M3Y4	B00132ZG3U	758099411	conair 1875 watt tourmaline ceramic hair dryer	Beauty	5	0	0	N	Y	five stars	works great abundant heat quieter than its predecessor	2015-02-21	NaN	2015-02-01
US	1847100	RR8O4J0P1WFI2	B000A3I2X4	235105995	revlon essentials 1875w fast dry hair dryer, rv408	Beauty	1	1	1	N	Y	so credits to amazon prime for being fantastic unfortunately	i got them on time so credits to amazon prime for being fantasticbr unfortunately the product was defective and didnt work at all the material used is very cheap flimsy plastic and the weight of it is disturbingly light i do not recommend this product even for people who rarely use their hair dryers	2015-02-20	1	2015-02-01
US	617048	R36LTS79GBHVV4	B001UE7D2I	127343313	andis 1875-watt tourmaline ceramic ionic styling hair dryer	Beauty	5	0	0	N	Y	greeeeeat	now this is what u call a blow dryer	2015-02-20	NaN	2015-02-01
US	32436840	R3KWVCF7Z3DTZ2	B0009XH6TG	47684938	andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)	Beauty	5	0	0	N	Y	new favorite hairdryer	the collapsible handle the stow away cord the power of the motor all these features make this hair dryer really great price was right too highly recommend	2015-02-20	NaN	2015-02-01
US	20648115	R2S6KJI60UTVGC	B00005O0MZ	694290590	conair corp pers care 146np conair ionic conditioning 1875-watt hair dryer	Beauty	4	1	1	N	Y	bulky	this dryer works great only complaint is that it is a little bulkybr that being said my wife loves it	2015-02-20	1	2015-02-01
US	41945353	R1X1TC4807X082	B004YZMKKU	258419037	john frieda(r) jf1r 1,875-watt hair dryer	Beauty	5	0	0	N	Y	no complaints so far	so far so good powerful does make my thin hair look more volumn	2015-02-20	NaN	2015-02-01
US	10092428	R2O6JVT5PEPF3G	B003FBG88E	195677102	conair pro styler ionic conditioning hair dryer	Beauty	4	0	0	N	Y	four stars	works great	2015-02-20	NaN	2015-02-01
US	30171678	R1DPHW43KFGJ2U	B001QTW2FK	328811288	conair minipro tourmaline ceramic styler / hair dryer; pink	Beauty	5	0	0	N	Y	my mom wanted a small and powerful hair dryer and	my mom wanted a small and powerful hair dryer and when she opened this on christmas day she was quite excited	2015-02-20	NaN	2015-02-01
US	22856595	R27WRBB6RDWJFT	B000E8PG98	676407800	conair 1875 watt cord-keeper hair dryer; pink	Beauty	5	0	0	N	Y	power and results	by far the best hair dryer ive used and for the price is definitely worth getting one of these bad boys make sure to clean the back every now and then just place against your vacuum hose to get excess hair and debris	2015-02-20	NaN	2015-02-01
US	42613397	R11E518BT7D0KZ	B00BBCVPAU	16483457	conair pro hair dryer	Beauty	5	0	0	N	Y	five stars	my all time favorite dryer	2015-02-20	NaN	2015-02-01
US	3311676	R3N0OBE56AKXXO	B000E8PG98	676407800	conair 1875 watt cord-keeper hair dryer; pink	Beauty	3	0	0	N	Y	three stars	yea	2015-02-19	NaN	2015-02-01
US	23341902	R35P2SH0FFGI2U	B003FBG88E	195677102	conair pro styler ionic conditioning hair dryer	Beauty	5	0	0	N	Y	five stars	great service very nice blow dryer	2015-02-19	NaN	2015-02-01
US	22652077	R2MNMH58RG90G7	B007ROD3AG	614083399	salon sundry professional bonnet style hood 1,000 watt salon hair dryer - multiple colors available	Beauty	4	0	0	N	Y	very happy	the dryer is great great temperature control too and very quiet this is very important since i live in an apartment my only complaint is that the timer should also be quiet it is constantly ticking its not loud but you notice when in use so you hear it especially when youre in the dryer when the dryer is finished it 34dings34 that its done and it can startle you if you are not expecting it i just have to get used to the ticking timer but in general i am very happy with the dryer	2015-02-19	NaN	2015-02-01
US	13363840	R1IGHMSM4LXJKC	B0009XH6WI	197856712	andis 1600w quiet hangup hair dryer with night light	Beauty	2	0	0	N	Y	disappointment	description stated this product was powerful and had the cool shot option it does not have a cool shot option and is far from powerful	2015-02-19	NaN	2015-02-01
US	13784669	RH1HC25L6YWHM	B001UE7D2I	127343313	andis 1875-watt tourmaline ceramic ionic styling hair dryer	Beauty	5	0	0	N	Y	happy lady	so far this hair dryer is great last year i purchased a conair one similar to this and it seemed to over heat easily i like the fact that this one has a lowmedium and high setting the attachments that came with it are pretty good i know a lot of people were complaining about the brush being too soft and i can see why they say that fortunately my hair isnt that thick so the soft brush works fine for me	2015-02-19	NaN	2015-02-01
US	10586870	R24D31WHLT5YOT	B0009XH6WI	197856712	andis 1600w quiet hangup hair dryer with night light	Beauty	5	0	0	N	Y	best thing i have bought so far	it works really well best thing i have bought so far	2015-02-19	NaN	2015-02-01
US	10280831	R385HG2Q7TRIBI	B00132ZG3U	758099411	conair 1875 watt tourmaline ceramic hair dryer	Beauty	4	0	0	N	Y	this hair dryer is quieter than my old one and definitely dries my hair pretty fast my only problem with it is that	i am very picky with my hair ive only used hair dryers 100 so buying this one was a huge risk for me i have very long straight hair that without any heat comes out wavy and sometimes frizzy this hair dryer is quieter than my old one and definitely dries my hair pretty fast my only problem with it is that the attachment falls off occasionally and the cord is insanely short	2015-02-19	NaN	2015-02-01
US	4246811	R5WUQAP8WAGQE	B00BB8ZIW0	253917972	remington silk ceramic professional hair dryer	Beauty	5	0	0	N	Y	five stars	muy bueno	2015-02-18	NaN	2015-02-01
US	43293870	RXLWOMNXEJHOC	B00132ZG3U	758099411	conair 1875 watt tourmaline ceramic hair dryer	Beauty	5	0	0	N	Y	five stars	works	2015-02-18	NaN	2015-02-01
US	2279755	RHI8N057D5H07	B003TQPRGY	814216548	revlon 1875w compact travel hair dryer	Beauty	5	0	0	N	Y	five stars	good	2015-02-18	NaN	2015-02-01
US	998451	R11E7Y8SF749FN	B000A3I2X4	235105995	revlon essentials 1875w fast dry hair dryer, rv408	Beauty	5	0	0	N	Y	five stars	exelente	2015-02-18	NaN	2015-02-01
US	46158910	R3AJEB5X6HZ9I7	B00JQIAUDY	888313825	andis 500-watt professional bonnet hair dryer, black (80610)	Beauty	3	0	0	N	Y	three stars	does the job	2015-02-18	NaN	2015-02-01
US	28854027	R2PTG43NQRA8MW	B001MXWZFM	16483457	conair pro hair dryer	Beauty	5	0	0	N	Y	good buy	best blowdryerhair will be dry in record time only wish the concentration nozzle was permanently attached	2015-02-18	NaN	2015-02-01
US	5201383	R22L7O1ZUCE712	B001UE7D2I	127343313	andis 1875-watt tourmaline ceramic ionic styling hair dryer	Beauty	1	0	0	N	Y	wheres the heat	had it for only a few months and it already is losing its heating element also the dial to change the heat doesnt work the attachments are flimsy and get stuck easily i cant wait for it to completely break so i can buy one that works properly i wish i read all of the reviews for this product never again will i make that mistake	2015-02-18	NaN	2015-02-01
US	19802060	R2835KYL0OQKUB	B003FBG88E	195677102	conair pro styler ionic conditioning hair dryer	Beauty	3	1	1	N	Y	three stars	do not get hot enough and a little smaller than what i thought	2015-02-18	1	2015-02-01
US	10493655	R2K8UVYBCFWOW4	B003FBG88E	195677102	conair pro styler ionic conditioning hair dryer	Beauty	5	0	0	N	Y	five stars	bueno	2015-02-18	NaN	2015-02-01
US	37000722	R29R7C639NNM7M	B003V264WW	732252283	remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple	Beauty	5	0	0	N	Y	great dryer	i noticed less static in my hair after the first time of using i also notice more body if i use moose it is a little heavier than a normal hair dryer but i have no problem putting up with that if it makes my hair look better i also thought the price was great compared to other dryers of its likeness	2015-02-18	NaN	2015-02-01
US	1876904	R1AVOBDV8P7LGK	B00005O0MZ	694290590	conair corp pers care 146np conair ionic conditioning 1875-watt hair dryer	Beauty	5	0	0	N	Y	five stars	good	2015-02-18	NaN	2015-02-01
US	26558523	R2WHBUIWMEHA43	B001UE7D2I	127343313	andis 1875-watt tourmaline ceramic ionic styling hair dryer	Beauty	5	0	0	N	Y	five stars	love it	2015-02-18	NaN	2015-02-01
US	1803347	R17JHWBFZAE6Y4	B001AFFBCG	392681682	revlon 1875w compact travel hair dryer	Beauty	4	0	0	N	Y	four stars	works	2015-02-18	NaN	2015-02-01
US	43296314	R1W88KVJFFNQEM	B001QTW2FK	328811288	conair minipro tourmaline ceramic styler / hair dryer; pink	Beauty	4	0	0	N	Y	this is a good little unit	four starsmight upgrade this to 5 in the next month or so this is a good little unit perfect for travel or light use the first one overheated after 35 minutes of use i was able to exchange it with the vendor and the replacement unit seems to work perfectly once its used a few more times ill either upgrade the rating or comment below not a bad dryer overall and it comes with 2 attachments a pokey thing and a duck bill thing	2015-02-17	NaN	2015-02-01
US	12770760	RXDFNXV0T7FW4	B00O0WRO08	486774008	conair 1875 watt cord keeper 2-in-1 hair dryer, black	Beauty	5	0	3	N	Y	vacuum or blow dryer	i like it but it doesnt really sound like a normal hair dryer it sounds more like a vacuum	2015-02-17	0	2015-02-01
US	8906174	R2NVOH4DDQDWEA	B0027SU9JU	918034537	revlon 1875w volumizing turbo hair dryer	Beauty	1	0	0	N	Y	does not work	it never worked not dual voltage as it is said to be will never buy any electric item from amazon again epic waste of my money	2015-02-17	NaN	2015-02-01
US	9030424	R35V0JSSZ4S46D	B008O1V33A	569841544	professional lightweight hair dryer	Beauty	3	0	0	N	Y	three stars	not as strong as i would like it to be	2015-02-17	NaN	2015-02-01
US	47860659	RQFKJCA09VRG5	B0009XH6WI	197856712	andis 1600w quiet hangup hair dryer with night light	Beauty	5	0	0	N	Y	ive only had to replace one of these units and everybody seems to love them	i have a vacation rental close to a nationally known hikebike trail and many of my guests are here for recreational activity in 3 years ive only had to replace one of these units and everybody seems to love them	2015-02-17	NaN	2015-02-01
US	38072791	R9R05Z33S7N9K	B001UE7D2I	127343313	andis 1875-watt tourmaline ceramic ionic styling hair dryer	Beauty	4	0	0	N	Y	but good	brush is a bit soft but good product	2015-02-17	NaN	2015-02-01
US	22716979	R295816JTD7ROG	B000RZLL38	983445543	oster tourmaline wall mount hair dryer 76932-710	Beauty	5	0	0	N	Y	five stars	wife likes very much been in use 3 months still going strong	2015-02-17	NaN	2015-02-01
